Title;Author;URL
The complete guide to date manipulation in javascript;@bajcmartinez;https://medium.com/@bajcmartinez/the-complete-guide-to-date-manipulation-in-javascript-d03d7fdec1c4
The complete interesting and convoluted history of neural networks;@bharath.k1297;https://medium.com/@bharath.k1297/the-complete-interesting-and-convoluted-history-of-neural-networks-2764a54e9e76
The concept of masks in python;@ankitgupta.tech;https://medium.com/@ankitgupta.tech/the-concept-of-masks-in-python-50fd65e64707
The coolest data science project for 2021;@diegosalinas;https://medium.com/@diegosalinas-47084/the-coolest-data-science-project-for-2021-778361b5d80
The cornerstone to the next revolution deepminds alphafold 2;@sukanta;https://medium.com/@sukanta-saha/the-cornerstone-to-the-next-revolution-deepminds-alphafold-2-2768f8d38326
The curly story of coding;@elye.project;https://medium.com/@elye.project/the-curly-story-of-coding-49a348a31cf2
The danger of humanizing algorithms;@unlikelytechie;https://medium.com/@unlikelytechie/the-danger-of-humanizing-algorithms-a9a0e1a5c8e6
The dangers of reshaping and other fun mistakes ive learnt from pytorch;@taodav;https://medium.com/@taodav/the-dangers-of-reshaping-and-other-fun-mistakes-ive-learnt-from-pytorch-b6a5bdc1c275
The data science abcs a whirlwind tour of the field;@andre_ye;https://medium.com/@andre_ye/the-data-science-abcs-a-whirlwind-tour-of-the-field-779f2e3c4d8d
The definitive data scientist environment setup;@dcanones;https://medium.com/@dcanones/the-definitive-data-scientist-environment-setup-a7fd49f944fb
The definitive guide to burn down charts;@mrgray.mark;https://medium.com/@mrgray.mark/the-definitive-guide-to-burn-down-charts-a176db096294
The dhs is working to access 300 million more facial recognition photos;@davegershgorn;https://medium.com/@davegershgorn/the-dhs-is-working-to-access-300-million-more-facial-recognition-photos-eef02e3ccb4b
The difference between freelancing as a writer vs as a developer;@yongelee;https://medium.com/@yongelee/the-difference-between-freelancing-as-a-writer-vs-as-a-developer-20dd12abdef6
The differences between a junior mid level and senior developer;@daaaan;https://medium.com/@daaaan/the-differences-between-a-junior-mid-level-and-senior-developer-bb2cb2eb000d
The discovery of the first irrational number;@mwinter24;https://medium.com/@mwinter24/the-discovery-of-the-first-irrational-number-480cacadb9f2
The dos and don ts of code reviews;@mpesate;https://medium.com/@mpesate/the-dos-and-don-ts-of-code-reviews-77032ba3a30c
The dos and don ts of python list comprehension;@yong.cui01;https://medium.com/@yong.cui01/the-dos-and-don-ts-of-python-list-comprehension-5cd0f5d18500
The essential guide to seo for web developers;@bajcmartinez;https://medium.com/@bajcmartinez/the-essential-guide-to-seo-for-web-developers-374e152f5a60
The experience of solving memory leak of django uwsgi nginx aws;@zoejoyuliao;https://medium.com/@zoejoyuliao/the-experience-of-solving-memory-leak-of-django-uwsgi-nginx-aws-cdb998244cfb
The facial recognition industry promises to regulate itself sure ok;@davegershgorn;https://medium.com/@davegershgorn/the-facial-recognition-industry-promises-to-regulate-itself-sure-ok-6524dc87c06b
The family of unfamiliar regression algorithms;@ashwinraj.in;https://medium.com/@ashwinraj.in/the-family-of-unfamiliar-regression-algorithms-ae7eff9e9463
The fascinating blueprint for efficient ai self supervised learning;@andre_ye;https://medium.com/@andre_ye/the-fascinating-blueprint-for-efficient-ai-self-supervised-learning-954f919f0d5d
The fascinating no gradient approach to neural net optimization;@andre_ye;https://medium.com/@andre_ye/the-fascinating-no-gradient-approach-to-neural-net-optimization-abb287f88c97
The fastml guide;@buabajerry;https://medium.com/@buabajerry/the-fastml-guide-9ada1bb761cf
The forgetting curve why you cant remember everything you learn and what to do about it;@alltopstartups;https://medium.com/@alltopstartups/the-forgetting-curve-why-you-cant-remember-everything-you-learn-and-what-to-do-about-it-fcfefe4d076a
The front end features you might have missed;@admiquel;https://medium.com/@admiquel/the-front-end-features-you-might-have-missed-38f3ad1360a9
The front end web developer roadmap for 2021;@mehdiouss315;https://medium.com/@mehdiouss315/the-front-end-web-developer-roadmap-for-2021-bcf88c5d4ccd
The full stack story of a text classifier;@oscar;https://medium.com/@oscar-defelice/the-full-stack-story-of-a-text-classifier-842abad9ff16
The funny side of a programmers life;@vj0809;https://medium.com/@vj0809/the-funny-side-of-a-programmers-life-44cab153edf9
The future of coding is no code;@ow;https://medium.com/@ow/the-future-of-coding-is-no-code-3fdbd35ac15b
The future of computing is analog;@George_Dyson;https://medium.com/@George_Dyson/the-future-of-computing-is-analog-e758471fbfe1
The future of data science data engineering and tech;@SeattleDataGuy;https://medium.com/@SeattleDataGuy/the-future-of-data-science-data-engineering-and-tech-7f0a503745fd
The future of deep learning can be broken down into these 3 learning paradigms;@andre_ye;https://medium.com/@andre_ye/the-future-of-deep-learning-can-be-broken-down-into-these-3-learning-paradigms-e7970dec5502
The game of gaussian elimination an introduction to linear algebra;@brettelizabethberry;https://medium.com/@brettelizabethberry/the-game-of-gaussian-elimination-an-introduction-to-linear-algebra-5bcdac63df56
The gender gap in data science what the data says;@natassha6789;https://medium.com/@natassha6789/the-gender-gap-in-data-science-what-the-data-says-2a74892655f1
The guide i wish i had for js object creation patterns;@lizfedak;https://medium.com/@lizfedak/the-guide-i-wish-i-had-for-js-object-creation-patterns-e0af3043993d
The guide to python docstrings;@leddebruijn;https://medium.com/@leddebruijn/the-guide-to-python-docstrings-3d40340e824b
The hidden costs of low quality word embeddings;@todd.g.cook;https://medium.com/@todd.g.cook/the-hidden-costs-of-low-quality-word-embeddings-b05f38c7e095
The hidden scrum metric s;@mikeabugow;https://medium.com/@mikeabugow/the-hidden-scrum-metric-s-dee96302c1de
The home office does not exist;@lauravanderkam;https://medium.com/@lauravanderkam/the-home-office-does-not-exist-e2001e613fea
The hostlistener decorator in angular 2;@olabisisulaiman;https://medium.com/@olabisisulaiman/the-hostlistener-decorator-in-angular-2-fb80bc8b03
The impact of nvidia acquisition of arm on graph technologies;@dmccreary;https://medium.com/@dmccreary/the-impact-of-nvidia-acquisition-of-arm-on-graph-technologies-76449c8b45f9
The imperative of data cleansing part 2;@wael.sam42;https://medium.com/@wael.sam42/the-imperative-of-data-cleansing-part-2-7fc49c985673
The intuition and applications behind autoencoders variants;@andre_ye;https://medium.com/@andre_ye/the-intuition-and-applications-behind-autoencoders-variants-4afcd45559d4
The jewel of the matrix a deep dive into eigenvalues eigenvectors;@andre_ye;https://medium.com/@andre_ye/the-jewel-of-the-matrix-a-deep-dive-into-eigenvalues-eigenvectors-22f1c8da11fd
The life cycle of python instance objects;@yong.cui01;https://medium.com/@yong.cui01/the-life-cycle-of-python-instance-objects-4a719fb4e925
The magic behind one line expressions in python;@ishashankkumar;https://medium.com/@ishashankkumar/the-magic-behind-one-line-expressions-in-python-816c10180c5c
The math problems from good will hunting w solutions;@JorgenVeisdal;https://medium.com/@JorgenVeisdal/the-math-problems-from-good-will-hunting-w-solutions-b081895bf379
The mathematics behind deep learning;@trisxcjoseph;https://medium.com/@trisxcjoseph/the-mathematics-behind-deep-learning-f6c35a0fe077
The modern world has finally become too complex for any of us to understand;@timmaughan;https://medium.com/@timmaughan/the-modern-world-has-finally-become-too-complex-for-any-of-us-to-understand-1a0b46fbc292
The most efficient way to solve any linear equation in three lines of code;@andre_ye;https://medium.com/@andre_ye/the-most-efficient-way-to-solve-any-linear-equation-in-three-lines-of-code-bb8f66f1b463
The most important python concept that you need to understand;@eriky;https://medium.com/@eriky/the-most-important-python-concept-that-you-need-to-understand-985b98bbb84
The most intolerant wins the dictatorship of the small minority;@nntaleb;https://medium.com/@nntaleb/the-most-intolerant-wins-the-dictatorship-of-the-small-minority-3f1f83ce4e15
The motherhood journey a beginning of something new;@gretchelglopez;https://medium.com/@gretchelglopez/the-motherhood-journey-a-beginning-of-something-new-d40cf38061ec
The mtg color wheel;@ThingMaker;https://medium.com/@ThingMaker/the-mtg-color-wheel-c9700a7cf36d
The mvm a simple way to break through barriers achieve big goals and build good habits;@MikeSturm;https://medium.com/@MikeSturm/the-mvm-a-simple-way-to-break-through-barriers-achieve-big-goals-and-build-good-habits-6f7828353a57
The mysql cheatsheet we all need;@guille_barreiro;https://medium.com/@guille_barreiro/the-mysql-cheatsheet-we-all-need-d1af0377bdc6
The new data engineering stack;@kovidrathee;https://medium.com/@kovidrathee/the-new-data-engineering-stack-78939850bb30
The new jupyter book;@davidecamera_16615;https://medium.com/@davidecamera_16615/the-new-jupyter-book-4028f054893f
The new kid on the statistics in python block pingouin;@eryk.lewinson;https://medium.com/@eryk.lewinson/the-new-kid-on-the-statistics-in-python-block-pingouin-6b353a1db57c
The new way to know when youre done with work;@lauravanderkam;https://medium.com/@lauravanderkam/the-new-way-to-know-when-youre-done-with-work-84c4745fec03
The nocode revolution is coming are you ready for it;@_jphwang;https://medium.com/@_jphwang/the-nocode-revolution-is-coming-are-you-ready-for-it-17a291862bf
The notorious algorithm binary search in python;@leihua;https://medium.com/@leihua-ye/the-notorious-algorithm-binary-search-in-python-8b8fa039eaa
The object oriented vs functional programming language evolution;@OReillyMedia;https://medium.com/@OReillyMedia/the-object-oriented-vs-functional-programming-language-evolution-2f6e63335b40
The one essential skill of an exceptional engineering manager;@eisabai;https://medium.com/@eisabai/the-one-essential-skill-of-an-exceptional-engineering-manager-127bdd1844bd
The only introduction to golang you need;@louispetrik;https://medium.com/@louispetrik/the-only-introduction-to-golang-you-need-4f365468dbd5
The only step by step guide youll need to build a web scraper with python;@angelicacodes;https://medium.com/@angelicacodes/the-only-step-by-step-guide-youll-need-to-build-a-web-scraper-with-python-e79066bd895a
The only vs code extension you will ever need;@dpoulopoulos;https://medium.com/@dpoulopoulos/the-only-vs-code-extension-you-will-ever-need-e095a6d09f24
The perfect python cheatsheet for beginners;@boemer;https://medium.com/@boemer/the-perfect-python-cheatsheet-for-beginners-c7c16799de5
The perils of survey data;@andre_ye;https://medium.com/@andre_ye/the-perils-of-survey-data-49a0d0ec7d0e
The pitfalls of meta programming;@emmettgb;https://medium.com/@emmettgb/the-pitfalls-of-meta-programming-944d3a36331c
The point of no return using nbdev for the past 6 months changed the way i code in jupyter;@mnpinto;https://medium.com/@mnpinto/the-point-of-no-return-using-nbdev-for-the-past-6-months-changed-the-way-i-code-in-jupyter-2c5b0e6d2c4a
The power of go and the threat of ransomware meet ech0raix;@billatnapier;https://medium.com/@billatnapier/the-power-of-go-and-the-threat-of-ransomware-meet-ech0raix-f663befee161
The principles of software development;@nmillard;https://medium.com/@nmillard/the-principles-of-software-development-7415e7c5a156
The python lambda function has become a devil;@qiuyujx;https://medium.com/@qiuyujx/the-python-lambda-function-has-become-a-devil-d0340404abcb
The python module that will revolutionise your command line skills;@alejandra.vlerick;https://medium.com/@alejandra.vlerick/the-python-module-that-will-revolutionise-your-command-line-skills-8ee5956bd202
The quirky ways ai researchers gather data to feed their algorithms;@MITTechReview;https://medium.com/@MITTechReview/the-quirky-ways-ai-researchers-gather-data-to-feed-their-algorithms-9ddad56f07dc
The real scandal of ai awful stock photos;@ageitgey;https://medium.com/@ageitgey/the-real-scandal-of-ai-awful-stock-photos-456633b9b0fc
The real world as seen on twitter sentiment analysis part one;@wahomeron;https://medium.com/@wahomeron/the-real-world-as-seen-on-twitter-sentiment-analysis-part-one-5ac2d06b63fb
The reason behind if name main in python;@jordanjwilliams425;https://medium.com/@jordanjwilliams425/the-reason-behind-if-name-main-in-python-e633634f0dd0
The right way to build an api with python;@jamescalam;https://medium.com/@jamescalam/the-right-way-to-build-an-api-with-python-cd08ab285f8f
The s o l i d principles in pictures;@ugonnat;https://medium.com/@ugonnat/the-s-o-l-i-d-principles-in-pictures-b34ce2f1e898
The scariest thing about deepnude wasnt the software;@luxnightmare;https://medium.com/@luxnightmare/the-scariest-thing-about-deepnude-wasnt-the-software-a8df4e7f239b
The secret data collected by dockless bikes is helping cities map your movement;@MITTechReview;https://medium.com/@MITTechReview/the-secret-data-collected-by-dockless-bikes-is-helping-cities-map-your-movement-54ec6c2b97dc
The seductive diversion of solving bias in artificial intelligence;@juliapowles;https://medium.com/@juliapowles/the-seductive-diversion-of-solving-bias-in-artificial-intelligence-890df5e5ef53
The severe limitations of supervised learning are piling up;@andre_ye;https://medium.com/@andre_ye/the-severe-limitations-of-supervised-learning-are-piling-up-eca1ecf3e113
The simple yet practical data cleaning codes;@admond1994;https://medium.com/@admond1994/the-simple-yet-practical-data-cleaning-codes-ad27c4ce0a38
The simplest way to create complex visualizations in python isnt with matplotlib;@andre_ye;https://medium.com/@andre_ye/the-simplest-way-to-create-complex-visualizations-in-python-isnt-with-matplotlib-a5802f2dba92
The single best introductory statistics book for data science;@radecicdario;https://medium.com/@radecicdario/the-single-best-introductory-statistics-book-for-data-science-a2601ea7c0be
The special meaning of underscores in python;@IndhumathyChelliah;https://medium.com/@IndhumathyChelliah/the-special-meaning-of-underscores-in-python-9ceaaeb41007
The state of javascript in 2020;@donovanso;https://medium.com/@donovanso/the-state-of-javascript-in-2020-97b8bdfdfa20
The stories that got us through 2020;@MediumStaff;https://medium.com/@MediumStaff/the-stories-that-got-us-through-2020-a74adb51ed50
The stupidly easy way to predict stock prices using machine learning;@pedrolealdino;https://medium.com/@pedrolealdino/the-stupidly-easy-way-to-predict-stock-prices-using-machine-learning-dbb65873cac8
The subtle art of not giving a bug;@spathania08;https://medium.com/@spathania08/the-subtle-art-of-not-giving-a-bug-37e5215df7de
The surprising link between a companys growth and its data analytics strategy;@abhijeetsarkar;https://medium.com/@abhijeetsarkar/the-surprising-link-between-a-companys-growth-and-its-data-analytics-strategy-8e5be31bbca5
The surprisingly effective genetic approach to feature selection;@andre_ye;https://medium.com/@andre_ye/the-surprisingly-effective-genetic-approach-to-feature-selection-7eb2b080b713
The swiftui toolbar in ios 14;@anupamchugh;https://medium.com/@anupamchugh/the-swiftui-toolbar-in-ios-14-b4a0fe6a3034
The template method pattern in python;@tommygamba17;https://medium.com/@tommygamba17/the-template-method-pattern-in-python-72b7d6e95c96
The tools to defeat facial recognition are free online;@davegershgorn;https://medium.com/@davegershgorn/the-tools-to-defeat-facial-recognition-are-free-online-a48a36e90c91
The top 10 ci cd pipeline implementation challenges and solutions;@sarahelson81;https://medium.com/@sarahelson81/the-top-10-ci-cd-pipeline-implementation-challenges-and-solutions-a36abd28bfe5
The top 10 file handling techniques in python;@yong.cui01;https://medium.com/@yong.cui01/the-top-10-file-handling-techniques-in-python-cf2330a16e7
The top 10 trending machine learning projects of 2020;@anupamchugh;https://medium.com/@anupamchugh/the-top-10-trending-machine-learning-projects-of-2020-d923bf31abb7
The top 16 websites to learn programming in 2020;@johnythecoder;https://medium.com/@johnythecoder/the-top-16-websites-to-learn-programming-in-2020-8f63f16a62de
The top 5 data science certifications;@datasciencehacker;https://medium.com/@datasciencehacker/the-top-5-data-science-certifications-71b3be907d8
The top 5 soft skills for data scientists;@countess;https://medium.com/@countess-olufunmi/the-top-5-soft-skills-for-data-scientists-f6e5b659bd88
The top 8 regrets of middle age;@karennimmo;https://medium.com/@karennimmo/the-top-8-regrets-of-middle-age-9b68abfdc2aa
The top areas for machine learning in 2020;@Serokell;https://medium.com/@Serokell/the-top-areas-for-machine-learning-in-2020-4c880bf5e288
The troubling legacy of a biased data set;@haydenfield;https://medium.com/@haydenfield/the-troubling-legacy-of-a-biased-data-set-2967ffdd1035
The true importance of machine speed for a seasoned developer;@moforemmanuel;https://medium.com/@moforemmanuel/the-true-importance-of-machine-speed-for-a-seasoned-developer-4b5fd562a0dd
The two headed neural network shaking up image recognition;@andre_ye;https://medium.com/@andre_ye/the-two-headed-neural-network-shaking-up-image-recognition-8c3c7093d61b
The u s may soon scan new immigrants faces iris voices and dna;@davegershgorn;https://medium.com/@davegershgorn/the-u-s-may-soon-scan-new-immigrants-faces-iris-voices-and-dna-79634a05dfda
The u s military is building voice controlled war robots;@davegershgorn;https://medium.com/@davegershgorn/the-u-s-military-is-building-voice-controlled-war-robots-dcf4f98b63bd
The ultimate beginners guide to linear regression in python;@bryan.dijkhuizen;https://medium.com/@bryan.dijkhuizen/the-ultimate-beginners-guide-to-linear-regression-in-python-9f9466c59d73
The ultimate guide to writing better python code;@rheamoutafis;https://medium.com/@rheamoutafis/the-ultimate-guide-to-writing-better-python-code-1362a1209e5a
The ultimate numpy guide for beginners;@emmyc;https://medium.com/@emmyc/the-ultimate-numpy-guide-for-beginners-93a0ef6d6c89
The ultimate numpy guide for beginners;@bryan.dijkhuizen;https://medium.com/@bryan.dijkhuizen/the-ultimate-numpy-guide-for-beginners-f728ccebdf34
The ultimate python and mongodb guide for beginners;@bryan.dijkhuizen;https://medium.com/@bryan.dijkhuizen/the-ultimate-python-and-mongodb-guide-for-beginners-ed19b5111669
The ultimate python guide for beginners in 2020;@bryan.dijkhuizen;https://medium.com/@bryan.dijkhuizen/the-ultimate-python-guide-for-beginners-in-2020-ddf736923024
The unseen pitfalls of python;@salvadoraleguas;https://medium.com/@salvadoraleguas/the-unseen-pitfalls-of-python-7ca57f021d08
The upgraded top n analysis you havent seen yet with pandas;@byrondolon;https://medium.com/@byrondolon/the-upgraded-top-n-analysis-you-havent-seen-yet-with-pandas-47e6fdc67130
The web scraping template by durgesh samariya;@durgeshsamariya;https://medium.com/@durgeshsamariya/the-web-scraping-template-by-durgesh-samariya-e2c663f196ef
The what why and how of typescript for javascript developers;@bajcmartinez;https://medium.com/@bajcmartinez/the-what-why-and-how-of-typescript-for-javascript-developers-a2177675f6d2
The why when and how of using python multi threading and multi processing;@chaturangarajapakshe;https://medium.com/@chaturangarajapakshe/the-why-when-and-how-of-using-python-multi-threading-and-multi-processing-afd1b8a8ecca
The worlds biggest a i conference is going virtual and finally becoming more inclusive;@davegershgorn;https://medium.com/@davegershgorn/the-worlds-biggest-a-i-conference-is-going-virtual-and-finally-becoming-more-inclusive-81dc5ff554ec
Theres no such thing as ethical a i;@tomchatfield;https://medium.com/@tomchatfield/theres-no-such-thing-as-ethical-a-i-38891899261d
These hoodies make you invisible to some surveillance algorithms;@davegershgorn;https://medium.com/@davegershgorn/these-hoodies-make-you-invisible-to-some-surveillance-algorithms-8d791339fb87
These modern programming languages will make you suffer;@suzdalnitski;https://medium.com/@suzdalnitski/these-modern-programming-languages-will-make-you-suffer-ad21cbc8a57c
These youtube channels taught me how to code;@keypressingmonkey;https://medium.com/@keypressingmonkey/these-youtube-channels-taught-me-how-to-code-6264fedfd325
Things i learned from a senior software engineer;@neilkakkar;https://medium.com/@neilkakkar/things-i-learned-from-a-senior-software-engineer-3cf622f3d835
Things to do with latitude longitude data using geopy python;@stereopickle;https://medium.com/@stereopickle/things-to-do-with-latitude-longitude-data-using-geopy-python-1d356ed1ae30
Think like a data scientist how to make a nlp tool to write medium blog for you;@teja.tejeshteja;https://medium.com/@teja.tejeshteja/think-like-a-data-scientist-how-to-make-a-nlp-tool-to-write-medium-blog-for-you-dda3cd902528
Think unique build the right software not the easy software;@allen.helton;https://medium.com/@allen.helton/think-unique-build-the-right-software-not-the-easy-software-ad6615ef58c9
Thinking about software sustainably;@JohanneA;https://medium.com/@JohanneA/thinking-about-software-sustainably-ebdc0d9b0f23
This 59 a i kit could change how you think about smart devices forever;@ow;https://medium.com/@ow/this-59-a-i-kit-could-change-how-you-think-about-smart-devices-forever-b8ec0ee71bb2
This crowdsourced map helps people find the kind of bathroom they need;@FastCompany;https://medium.com/@FastCompany/this-crowdsourced-map-helps-people-find-the-kind-of-bathroom-they-need-9a144d45aa27
This filter makes your photos invisible to facial recognition;@davegershgorn;https://medium.com/@davegershgorn/this-filter-makes-your-photos-invisible-to-facial-recognition-a26929b5ccf
This function can make your pandas code significantly faster;@radecicdario;https://medium.com/@radecicdario/this-function-can-make-your-pandas-code-significantly-faster-d018fb5045a9
This is how much youtube paid me for my 1 000 000 viewed video;@churchshelby;https://medium.com/@churchshelby/this-is-how-much-youtube-paid-me-for-my-1-000-000-viewed-video-1453cad73847
This math problem will test your attentiveness to detail;@kay_OT;https://medium.com/@kay_OT/this-math-problem-will-test-your-attentiveness-to-detail-b61171784dd0
This one trick can make your code 17 times more efficient;@andre_ye;https://medium.com/@andre_ye/this-one-trick-can-make-your-code-17-times-more-efficient-e65769006dfa
This python library will help you build scalable data science projects;@ahmasoh;https://medium.com/@ahmasoh/this-python-library-will-help-you-build-scalable-data-science-projects-66b832dc176c
This simple facial recognition search engine can track you down across the internet;@davegershgorn;https://medium.com/@davegershgorn/this-simple-facial-recognition-search-engine-can-track-you-down-across-the-internet-518c7129e454
This technique was supposed to replace passwords turns out its surprisingly easy to hack;@FastCompany;https://medium.com/@FastCompany/this-technique-was-supposed-to-replace-passwords-turns-out-its-surprisingly-easy-to-hack-14555228cb67
This tutorial will make your api data pull so much easier;@yuqingxie07;https://medium.com/@yuqingxie07/this-tutorial-will-make-your-api-data-pull-so-much-easier-9ab4c35f9af
This will make you understand how hard data science really is;@essens;https://medium.com/@essens/this-will-make-you-understand-how-hard-data-science-really-is-f4330bb8f672
Thought you loved python wait until you meet rust;@rheamoutafis;https://medium.com/@rheamoutafis/thought-you-loved-python-wait-until-you-meet-rust-64a06d976ce
Three advanced pybind11 features for wrapping c code into python;@oliver.k.ernst;https://medium.com/@oliver.k.ernst/three-advanced-pybind11-features-for-wrapping-c-code-into-python-6dbcac169b93
Three out of the box transformer models;@jamescalam;https://medium.com/@jamescalam/three-out-of-the-box-transformer-models-4bc4880bc992
Three tricky interview questions about variables in python;@yong.cui01;https://medium.com/@yong.cui01/three-tricky-interview-questions-about-variables-in-python-840a5f9989b8
Time complexities of python data structures;@farhadmalik;https://medium.com/@farhadmalik/time-complexities-of-python-data-structures-ddb7503790ef
Time series analysis with python;@amitprius;https://medium.com/@amitprius/time-series-analysis-with-python-6002ec6d5aa4
Time series forecasting for covid 19;@sa.ali.ismael;https://medium.com/@sa.ali.ismael/time-series-forecasting-for-covid-19-c638688d8835
Time series forecasting with deep learning and attention mechanism;@marcodelpra;https://medium.com/@marcodelpra/time-series-forecasting-with-deep-learning-and-attention-mechanism-2d001fc871fc
Time series forecasting with sql its easier than you think;@radecicdario;https://medium.com/@radecicdario/time-series-forecasting-with-sql-its-easier-than-you-think-1f5b362d0c81
Time series prediction feat introduction of julia;@iwasnothing;https://medium.com/@iwasnothing/time-series-prediction-feat-introduction-of-julia-78ed6897910c
Time to put an end to bertology or ml dl is not even relevant to nlu;@ontologik;https://medium.com/@ontologik/time-to-put-an-end-to-bertology-or-ml-dl-is-not-even-relevant-to-nlu-e5ba6fc53403
Time traveling state with reactime 6 0;@CSVince;https://medium.com/@CSVince/time-traveling-state-with-reactime-6-0-53fdc3ae2a20
Time zones for software developers;@bikashpaneru;https://medium.com/@bikashpaneru/time-zones-for-software-developers-7f21d5a407aa
Tiny machine learning the next ai revolution;@matthew_stewart;https://medium.com/@matthew_stewart/tiny-machine-learning-the-next-ai-revolution-495c26463868
Tip commands for data cleaning in r;@jorgepit;https://medium.com/@jorgepit-14189/tip-commands-for-data-cleaning-in-r-8a5ad8d96d2b
Tips tricks techniques to take your data wrangling skills to the next level;@andre_ye;https://medium.com/@andre_ye/tips-tricks-techniques-to-take-your-data-wrangling-skills-to-the-next-level-c912c23b20cb
Tldrstory ai powered understanding of headlines and story text;@davidmezzetti;https://medium.com/@davidmezzetti/tldrstory-ai-powered-understanding-of-headlines-and-story-text-fc86abd702fc
To do your best work use the 85 rule;@timdenning;https://medium.com/@timdenning/to-do-your-best-work-use-the-85-rule-18c7f7553ee
To understand digital advertising study its algorithms;@the_economist;https://medium.com/@the_economist/to-understand-digital-advertising-study-its-algorithms-affefd619d37
Toni morrison proved theres no time limit for success;@thegirlcanwrite;https://medium.com/@thegirlcanwrite/toni-morrison-proved-theres-no-time-limit-for-success-e4d0eb0f10c5
Tools you should be using on every data science project in python;@PracticalDataScience;https://medium.com/@PracticalDataScience/tools-you-should-be-using-on-every-data-science-project-in-python-3df506705ab7
Top 10 books to study data science and machine learning in 2020;@kabir.isak;https://medium.com/@kabir.isak/top-10-books-to-study-data-science-and-machine-learning-in-2020-483a8c9279b1
Top 10 dplyr functions data analysis made easy;@radecicdario;https://medium.com/@radecicdario/top-10-dplyr-functions-data-analysis-made-easy-23fc67f158d5
Top 10 ml ai real world projects to strengthen your portfolio;@me.satyam;https://medium.com/@me.satyam/top-10-ml-ai-real-world-projects-to-strengthen-your-portfolio-628ca2e74bab
Top 10 programming blogs in 2020;@bajcmartinez;https://medium.com/@bajcmartinez/top-10-programming-blogs-in-2020-dda86feead1f
Top 10 python gui frameworks for developers;@harish_6956;https://medium.com/@harish_6956/top-10-python-gui-frameworks-for-developers-adca32fbe6fc
Top 10 python libraries for data science;@olufunmiruth;https://medium.com/@olufunmiruth/top-10-python-libraries-for-data-science-21e6cd95ca55
Top 11 github repositories to learn python;@harish_6956;https://medium.com/@harish_6956/top-11-github-repositories-to-learn-python-e75e8676757a
Top 12 data science skills to learn in 2020;@harish_6956;https://medium.com/@harish_6956/top-12-data-science-skills-to-learn-in-2020-5f635d7d98bf
Top 13 resources to learn python programming;@harish_6956;https://medium.com/@harish_6956/top-13-resources-to-learn-python-programming-46f3b0b74b91
Top 20 most popular tools for data science;@rashidesai2424;https://medium.com/@rashidesai2424/top-20-most-popular-tools-for-data-science-93c5618893a4
Top 29 useful python snippets that save you time;@raevskymichail;https://medium.com/@raevskymichail/top-29-useful-python-snippets-that-save-you-time-38958f256822
Top 3 books to kickstart your machine learning journey;@radecicdario;https://medium.com/@radecicdario/top-3-books-to-kickstart-your-machine-learning-journey-58e8668717f2
Top 3 classification machine learning metrics ditch accuracy once and for all;@radecicdario;https://medium.com/@radecicdario/top-3-classification-machine-learning-metrics-ditch-accuracy-once-and-for-all-923beab025a4
Top 3 lesser known pandas function;@radecicdario;https://medium.com/@radecicdario/top-3-lesser-known-pandas-function-9cab7d490702
Top 3 pandas functions data science edition;@radecicdario;https://medium.com/@radecicdario/top-3-pandas-functions-data-science-edition-e7c593cb1103
Top 3 ways to time python code;@thisisstefan;https://medium.com/@thisisstefan/top-3-ways-to-time-python-code-d46b37d418e0
Top 4 dying programming languages of 2020;@shubhdixit20;https://medium.com/@shubhdixit20/top-4-dying-programming-languages-of-2020-1a4149753e92
Top 5 ai trends that will change the landscape of the future;@bharath.k1297;https://medium.com/@bharath.k1297/top-5-ai-trends-that-will-change-the-landscape-of-the-future-bd398ff9db55
Top 5 books to learn data science in 2020;@radecicdario;https://medium.com/@radecicdario/top-5-books-to-learn-data-science-in-2020-f43153851f14
Top 5 courses to learn data science in 2020;@radecicdario;https://medium.com/@radecicdario/top-5-courses-to-learn-data-science-in-2020-a257185d9dec
Top 5 free tools to contribute to as a data scientist;@lazar.gugleta;https://medium.com/@lazar.gugleta/top-5-free-tools-to-contribute-to-as-a-data-scientist-e9c2cd9ac8ee
Top 5 linux commands for beginners;@ahmasoh;https://medium.com/@ahmasoh/top-5-linux-commands-for-beginners-14131618f488
Top 5 mistakes i made as a junior developer;@catalinpit;https://medium.com/@catalinpit/top-5-mistakes-i-made-as-a-junior-developer-8bb907463754
Top 5 mistakes you make when declaring functions in python;@yong.cui01;https://medium.com/@yong.cui01/top-5-mistakes-you-make-when-declaring-functions-in-python-b7a0747711a4
Top 5 programming languages to learn in 2021;@ashutosh;https://medium.com/@ashutosh-kumar/top-5-programming-languages-to-learn-in-2021-6a64376e3455
Top 5 sql analytic functions every data analyst needs to know;@radecicdario;https://medium.com/@radecicdario/top-5-sql-analytic-functions-every-data-analyst-needs-to-know-3f32788e4ebb
Top 5 statistical concepts every data scientist must know;@radecicdario;https://medium.com/@radecicdario/top-5-statistical-concepts-every-data-scientist-must-know-d4bc8740a55d
Top 7 data libraries you will absolutely need for your next deep learning project;@oyalcin;https://medium.com/@oyalcin/top-7-data-libraries-you-will-absolutely-need-for-your-next-deep-learning-project-ecf735f25c09
Top 7 repositories on github to learn python;@byrondolon;https://medium.com/@byrondolon/top-7-repositories-on-github-to-learn-python-44a3a7accb44
